ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y
17124,2,3,0,1,38,13,1,15,10,10,1,1,1,1,1,1,3
17125,2,3,0,1,38,11,1,15,10,22,1,1,2,1,1,1,3
17126,2,3,0,1,33,19,1,19,0,0,2,1,1,1,1,1,3
17127,2,3,0,1,33,19,1,19,0,0,2,1,1,1,1,1,5
17128,2,3,1,1,35,17,1,17,0,0,2,1,2,1,1,0,6
17129,2,3,0,1,35,16,1,16,10,22,2,1,1,1,1,0,6
17130,2,3,1,1,35,14,1,15,10,22,1,1,2,1,1,0,2
17131,2,3,0,1,25,15,1,17,10,22,2,1,1,1,1,0,3
17132,2,3,0,1,52,15,1,18,10,22,2,1,1,1,1,1,4
17133,2,3,0,1,52,15,1,18,10,22,2,1,2,1,1,1,4
17134,2,3,1,1,45,17,1,25,10,22,1,1,1,1,1,0,1
17135,2,3,0,1,45,24,1,24,10,22,2,1,1,1,1,0,3
17136,2,3,0,1,30,15,1,19,0,0,2,1,2,1,1,0,1
17137,2,3,0,1,30,15,1,19,0,0,2,1,2,1,1,0,9
17138,2,3,1,1,30,13,1,14,0,0,2,1,1,1,1,0,7
17139,2,3,1,1,30,13,1,14,0,0,2,1,2,1,1,0,1
17140,2,3,0,1,28,13,1,16,10,10,1,1,1,1,1,0,3
17141,2,3,0,1,28,13,1,16,10,10,1,1,2,1,1,0,4
17142,2,3,0,1,28,17,1,19,10,10,1,1,2,1,1,0,4
17143,2,3,0,1,28,17,1,19,10,10,1,1,2,1,1,0,2
17144,2,3,0,1,28,17,1,19,10,10,1,1,2,1,1,0,2
17145,2,3,0,1,20,14,1,15,0,0,1,1,2,1,1,0,6
17146,2,3,0,1,55,18,1,20,10,22,2,1,2,1,1,0,4
17147,2,3,1,1,30,14,1,16,0,0,1,1,2,1,1,0,1
17148,2,3,1,1,30,14,1,16,0,0,1,1,2,1,1,0,5
17149,2,3,0,1,32,20,1,22,10,22,1,1,2,1,1,0,2
17150,2,3,0,1,35,13,1,13,10,22,2,1,1,0,1,1,1
17151,2,3,0,1,35,13,1,13,10,22,2,1,2,1,1,1,9
17152,2,3,0,1,35,13,1,14,0,0,1,1,1,1,1,0,1
17153,2,3,0,1,35,13,1,14,0,0,1,1,2,1,1,0,3
17154,2,3,0,1,30,19,1,21,0,0,1,1,1,1,1,1,2
17155,2,3,0,1,45,21,1,23,10,22,1,1,1,1,1,0,1
17156,2,3,0,1,45,24,1,27,10,22,1,1,1,1,1,0,1
17157,2,3,0,1,45,24,1,27,10,22,1,1,2,1,1,0,1
17158,2,3,0,1,40,13,1,15,0,0,1,1,2,1,1,0,3
17159,2,3,0,1,62,10,2,12,0,0,1,1,1,0,1,0,2
17160,2,3,0,1,37,14,1,15,0,0,1,2,1,1,1,0,4
17161,2,3,0,1,37,14,1,15,0,0,1,1,2,1,1,0,7
17162,2,3,0,1,37,14,1,15,0,0,1,1,1,1,1,0,1
17163,2,3,0,1,37,14,1,16,0,0,1,1,2,1,1,0,3
17164,2,3,0,1,37,14,1,16,0,0,1,1,1,1,1,0,2
17165,2,3,1,1,35,13,1,14,0,0,1,1,1,1,1,0,2
17166,2,3,1,1,35,13,1,14,0,0,1,1,2,1,1,0,3
17167,2,3,0,1,35,17,1,18,0,0,1,1,1,1,1,0,3
17168,2,3,0,1,28,15,1,17,0,0,1,1,2,1,1,0,1
17169,2,3,0,1,28,15,1,17,0,0,1,1,1,1,1,0,1
17170,2,3,0,1,26,16,1,19,10,22,2,1,2,1,1,2,4
17171,2,3,0,1,35,13,1,16,10,22,2,1,2,1,1,0,12
17172,2,3,1,1,55,18,2,25,10,22,1,1,2,1,1,0,1
17173,2,3,1,1,30,16,2,17,10,22,2,1,1,1,1,0,4
17174,2,3,0,1,37,15,1,18,10,22,2,1,2,1,1,0,1
17175,2,3,0,1,37,15,1,18,10,22,2,1,2,1,1,0,3
17176,2,3,0,1,53,15,1,20,10,22,2,1,2,1,1,0,5
17177,2,3,0,1,53,15,1,20,10,22,2,1,1,1,1,0,5
17178,2,3,0,1,53,15,1,19,10,22,1,1,2,1,1,1,2
17179,2,3,0,1,53,15,1,19,10,22,1,1,2,0,1,1,6
17180,2,3,0,1,62,19,1,21,10,22,1,1,1,0,1,0,3
17181,2,3,1,1,62,20,1,22,0,0,1,1,2,1,1,0,0
17182,2,3,0,1,40,14,1,16,10,22,2,1,2,1,1,0,8
17183,2,3,0,1,40,14,1,16,10,22,2,1,1,1,1,0,5
17184,2,3,0,1,40,20,1,22,10,22,1,1,2,1,1,0,5
17185,2,3,0,1,40,20,1,22,10,22,1,1,1,1,1,0,0
17186,2,3,0,1,38,15,1,20,10,22,2,1,1,1,1,0,4
17187,2,3,0,1,34,12,1,18,10,22,1,1,1,1,1,0,2
17188,2,3,0,1,34,12,1,18,10,22,1,1,2,1,1,0,3
17189,2,3,0,1,55,11,1,13,10,10,2,1,2,1,1,0,4
17190,2,3,0,1,55,14,1,18,0,0,2,1,1,1,1,0,3
17191,2,3,0,1,55,14,1,18,0,0,2,1,1,1,1,0,5
17192,1,3,0,2,42,24,2,26,10,22,1,1,2,1,1,2,3
17193,1,3,0,1,40,14,1,23,10,22,2,1,2,1,1,0,5
17194,1,3,0,1,40,14,1,23,10,22,2,1,2,1,1,0,7
17195,1,3,1,1,52,25,1,27,0,0,2,1,2,1,1,0,2
17196,1,3,1,1,40,20,1,24,0,0,1,1,2,1,1,0,1
17197,1,3,0,1,37,14,1,17,10,22,2,1,2,1,1,0,4
17198,1,3,0,1,37,14,1,17,10,22,2,1,2,1,1,0,5
17199,2,3,0,1,36,22,1,25,10,22,2,1,2,1,1,0,3
17200,2,3,0,1,36,22,1,25,10,22,2,1,2,1,1,0,4
17201,2,3,0,1,48,20,1,21,10,22,1,1,1,1,1,2,2
17202,2,3,1,1,48,15,1,22,10,22,2,1,2,1,1,0,5
17203,2,3,0,1,40,11,1,12,10,10,1,1,2,1,1,0,1
17204,2,3,0,1,40,11,1,12,10,10,1,1,1,1,1,0,5
17205,2,3,0,1,43,17,1,18,10,22,1,1,1,1,2,1,4
17206,2,3,0,1,43,17,1,18,10,22,1,1,2,1,2,1,2
17207,2,3,1,1,43,12,1,13,0,0,2,1,1,1,1,0,3
17208,2,3,0,1,50,12,2,17,10,10,2,1,1,1,1,0,6
17209,2,3,0,1,50,12,2,17,10,10,2,1,1,1,1,0,4
17210,2,3,0,1,45,13,2,16,0,0,1,1,1,1,1,0,2
17211,2,3,0,1,45,13,1,14,10,22,2,1,2,1,1,0,7
17212,2,3,0,1,30,13,1,15,10,22,1,1,2,1,1,0,3
17213,2,3,0,1,30,13,1,15,10,22,1,1,2,1,1,0,3
17214,2,3,1,1,30,13,1,16,10,10,1,1,2,1,1,0,3
17215,2,3,1,1,30,13,1,16,10,10,1,1,2,0,1,0,1
17216,2,3,0,1,40,12,1,13,10,22,1,1,1,0,1,0,4
17217,2,3,0,1,40,12,1,13,10,22,1,1,1,0,1,0,6
17218,2,3,0,1,40,13,1,17,10,10,1,1,1,0,1,0,4
17219,2,3,0,1,40,13,1,17,10,10,1,1,2,0,1,0,1
17220,2,3,0,1,55,17,1,19,10,22,2,1,1,1,1,0,6
17221,2,3,0,1,55,17,1,19,10,22,2,1,2,1,1,0,5
17222,2,3,0,1,55,17,1,19,10,22,2,1,2,1,1,0,1
17223,2,3,1,1,26,13,1,15,0,0,1,1,1,0,1,0,5
17224,2,3,0,1,25,12,1,14,10,22,1,1,2,1,1,0,5
17225,2,3,0,1,51,12,1,19,10,22,2,1,2,1,1,0,5
17226,2,3,0,1,51,12,1,19,10,22,2,1,1,1,1,0,9
17227,2,3,1,1,51,12,1,21,10,22,1,1,2,1,1,2,2
17228,2,3,1,1,51,12,1,21,10,22,1,1,1,1,1,2,1
17229,2,3,0,1,42,12,1,14,10,22,1,1,2,0,1,0,3
17230,2,3,0,1,42,12,1,14,10,22,1,1,2,1,1,0,2
17231,2,3,0,1,38,13,1,14,10,22,1,1,1,1,1,0,5
17232,2,3,0,1,38,13,1,14,10,22,1,1,1,1,1,0,6
17233,2,3,0,1,38,13,1,14,10,22,1,1,1,1,1,0,5
17234,2,3,0,1,56,12,1,15,10,22,2,1,1,1,1,0,9
17235,2,3,0,1,45,10,1,13,10,22,2,1,2,1,1,0,4
17236,2,3,0,1,30,14,1,18,10,22,2,1,2,1,1,0,5
17237,2,3,0,1,30,14,1,18,10,22,2,1,2,1,1,0,5
17238,2,3,1,1,35,17,1,17,0,22,1,1,1,1,1,0,2
17239,2,3,1,1,35,17,1,17,0,22,1,1,2,1,1,0,5
17240,2,3,0,1,34,14,1,15,10,22,1,1,2,1,1,0,1
17241,2,3,0,1,34,14,1,15,10,22,1,1,2,1,1,0,2
17242,2,3,0,1,34,14,1,15,10,22,1,1,2,1,1,0,3
17243,2,3,0,1,25,10,1,15,10,10,1,1,1,1,1,0,5
17244,2,3,0,1,25,10,1,15,10,10,1,1,2,1,1,0,3
17245,2,3,0,1,50,12,1,18,10,22,1,1,2,1,1,0,4
17246,2,3,0,1,50,12,1,18,10,22,1,1,1,1,1,0,3
17247,2,3,1,1,50,16,1,17,10,10,1,1,2,1,1,0,10
17248,2,3,0,1,25,16,1,17,0,0,1,1,2,1,1,0,5
17249,2,3,0,1,25,16,1,17,0,0,1,1,2,1,1,0,4
17250,2,3,1,1,39,18,1,23,0,0,1,1,1,1,1,0,1
17251,2,3,0,1,39,15,1,16,0,0,1,1,1,1,1,0,3
17252,2,3,0,1,30,16,1,17,10,22,1,1,1,1,1,0,4
17253,2,3,0,1,40,12,1,12,10,22,1,1,1,1,1,0,1
17254,2,3,0,1,40,12,1,13,10,22,1,1,1,1,1,0,2
17255,2,3,0,1,55,13,1,14,10,22,1,1,1,1,1,0,6
17256,2,3,1,1,25,15,2,17,10,10,1,1,1,1,1,0,3
17257,2,3,0,1,30,12,1,13,10,10,2,1,2,1,1,0,6
17258,2,3,1,2,40,14,1,15,10,10,1,1,2,1,1,0,2
17259,2,3,1,2,40,14,1,15,10,10,1,1,2,0,1,0,3
17260,2,3,0,2,40,13,1,19,10,10,1,1,2,1,1,0,3
17261,2,3,0,2,40,13,1,19,10,10,1,1,1,1,1,0,4
17262,2,3,1,2,36,15,1,16,0,0,1,1,1,0,1,0,2
17263,2,3,1,2,36,15,1,16,0,0,1,1,2,1,1,0,2
17264,2,3,0,1,35,10,2,18,0,0,1,1,2,1,1,0,2
17265,2,3,0,1,35,10,2,18,0,0,1,1,1,1,1,0,2
17266,2,3,0,1,45,14,1,22,0,0,1,1,2,1,1,0,3
17267,2,3,0,1,45,14,1,22,0,0,1,1,2,0,1,0,2
17268,2,3,0,1,35,24,1,28,0,0,1,1,2,1,1,0,1
17269,2,3,0,1,35,24,1,28,0,0,1,1,2,1,1,0,2
17270,2,3,0,1,40,18,1,18,0,0,2,1,2,1,1,0,5
17271,2,3,0,1,40,18,1,18,0,0,2,1,1,1,1,0,5
17272,2,3,0,1,28,11,1,13,0,0,1,1,1,1,1,0,4
17273,2,3,0,1,40,13,1,14,0,0,1,1,1,1,1,0,3
17274,2,3,0,1,40,13,1,14,0,0,1,1,1,1,1,0,3
17275,2,3,0,1,40,13,1,14,0,0,1,1,1,1,1,0,1
17276,2,3,0,1,50,16,1,22,0,0,1,1,1,1,2,0,1
17277,2,3,0,1,50,16,1,22,0,0,1,1,1,1,2,0,3
17278,2,3,0,1,70,14,1,33,0,0,2,1,2,1,1,0,3
17279,2,3,0,1,50,15,1,20,10,22,1,1,2,1,1,0,2
17280,2,3,0,1,50,15,1,20,10,22,1,1,2,1,1,0,3
17281,2,3,0,1,50,13,1,23,10,22,2,1,2,1,1,0,1
17282,2,3,0,2,35,11,1,13,0,0,2,1,2,1,1,0,5
17283,2,3,0,1,40,15,1,20,10,22,2,1,1,1,1,0,6
17284,2,3,0,1,40,15,1,20,10,22,2,1,1,1,1,0,3
17285,2,3,0,1,40,16,1,19,10,22,2,1,1,0,1,0,7
17286,2,3,0,1,40,16,1,19,10,22,2,1,2,1,1,0,5
17287,2,3,0,1,45,15,1,19,10,22,1,1,2,1,1,0,3
17288,2,3,0,1,45,10,1,12,10,22,1,1,2,1,1,0,5
17289,2,3,1,1,30,15,1,17,10,22,1,1,1,1,1,0,3
17290,2,3,0,1,22,15,1,16,0,0,1,1,1,1,1,0,5
17291,2,3,0,1,45,16,1,18,10,22,1,1,1,1,1,0,1
17292,2,3,0,1,45,14,1,14,0,0,1,1,1,1,1,0,2
17293,2,3,0,1,32,11,1,15,10,10,2,1,1,1,1,0,8
17294,2,3,1,1,32,11,1,13,0,0,2,1,1,1,1,0,3
17295,2,3,0,1,35,17,1,18,0,0,1,1,2,1,1,0,4
17296,2,3,0,1,52,18,1,25,10,22,2,1,1,1,1,0,9
17297,2,3,0,1,52,18,1,25,10,22,2,1,2,0,1,0,4
17298,2,3,0,1,55,24,1,27,0,0,2,1,2,1,1,0,3
17299,2,3,1,1,55,30,1,31,10,10,1,1,2,1,1,0,3
17300,2,3,0,1,51,15,1,17,10,22,1,1,2,1,1,1,3
17301,2,3,0,1,33,11,1,12,0,0,1,1,1,1,1,0,4
17302,2,3,0,1,33,11,1,12,0,0,1,1,1,1,1,0,5
17303,2,3,0,1,30,19,1,21,10,22,1,1,2,1,1,0,2
17304,1,3,0,1,50,17,1,19,10,22,2,1,1,1,1,2,2
17305,1,3,0,1,50,17,1,19,10,22,2,1,2,1,1,2,3
17306,1,3,0,1,50,12,1,13,10,22,2,1,1,1,1,1,6
17307,1,3,0,1,35,10,1,22,10,22,2,1,1,1,1,0,2
17308,1,3,0,1,35,10,1,22,10,22,2,1,2,1,1,0,6
17309,1,3,0,1,27,11,2,17,10,22,1,1,2,1,1,2,4
17310,1,3,0,1,27,11,2,17,10,22,1,1,1,1,1,2,2
17311,1,3,1,1,58,18,1,20,10,22,1,1,2,1,1,1,1
17312,1,3,1,1,58,18,1,20,10,22,1,1,2,1,1,1,1
17313,1,3,0,1,67,19,1,20,10,22,1,1,1,1,1,0,1
17314,1,3,0,1,60,15,1,21,0,0,1,1,2,1,1,0,0
17315,1,3,0,1,53,14,1,18,10,22,2,1,2,1,1,0,5
17316,1,3,0,1,45,20,1,23,10,22,1,1,2,1,1,0,6
17317,1,3,0,1,45,20,1,23,10,22,1,1,2,1,1,0,2
17318,1,3,0,1,48,15,1,18,10,22,1,1,2,1,1,0,1
17319,1,3,0,1,55,32,1,19,10,10,1,1,1,1,1,2,1
17320,1,3,0,1,65,25,1,29,10,10,1,1,1,1,1,0,5
17321,1,3,0,1,65,25,1,29,10,10,1,1,1,1,1,0,1
17322,1,3,0,1,65,17,1,18,10,10,1,1,2,1,1,2,2
17323,1,3,0,1,65,17,1,18,10,10,1,1,1,1,1,2,4
17324,1,3,0,1,75,17,1,18,0,0,1,1,2,1,1,0,2
17325,1,3,0,1,75,17,1,18,0,0,1,1,2,0,1,0,4
17326,1,3,0,1,40,18,1,19,0,0,1,1,1,1,1,0,1
17327,1,3,0,1,40,18,1,19,0,0,1,1,2,1,1,0,2
17328,1,3,0,1,30,18,1,20,0,0,1,1,2,1,1,0,1
17329,1,3,0,1,30,18,1,20,0,0,1,1,1,1,1,0,4
17330,1,3,0,1,50,16,2,16,10,10,1,1,1,1,1,1,3
17331,1,3,0,1,60,27,1,20,10,22,1,1,1,1,1,0,4
17332,1,3,1,1,56,15,1,20,10,22,1,1,2,1,1,0,1
17333,1,3,1,1,56,15,1,20,10,22,1,1,2,1,1,0,2
17334,1,3,0,1,41,15,1,18,0,0,1,1,2,1,1,0,0
17335,1,3,0,1,41,15,1,18,0,0,1,1,1,1,1,0,3
17336,1,3,0,1,41,15,1,18,0,0,1,1,1,1,1,0,2
17337,1,3,0,1,35,14,1,14,10,22,1,1,1,1,1,0,3
17338,1,3,0,1,35,14,1,14,10,22,1,1,2,1,1,0,5
17339,1,3,1,1,37,14,1,17,10,22,1,1,1,0,1,0,6
17340,1,3,0,1,29,18,1,19,10,22,1,1,2,1,1,0,7
17341,1,3,0,1,29,18,1,19,10,22,1,1,2,0,1,0,7
17342,1,3,0,1,29,18,1,19,10,22,1,1,1,0,1,0,3
17343,1,3,0,1,49,14,1,16,10,22,2,1,1,1,1,0,5
17344,1,3,0,1,49,15,1,17,10,22,2,1,1,1,1,0,6
17345,1,3,0,1,45,14,1,19,10,22,1,1,1,1,1,0,2
17346,1,3,0,1,43,15,2,17,0,0,1,1,2,1,1,0,2
17347,2,3,0,1,49,13,2,15,10,22,2,1,2,1,1,0,12
17348,2,3,0,1,30,13,1,14,10,22,1,1,2,1,1,0,4
17349,2,3,0,1,30,13,1,14,10,22,1,1,2,1,1,0,6
17350,2,3,0,1,60,23,2,24,0,0,2,1,2,0,1,1,5
17351,2,3,0,1,60,23,2,24,0,0,2,1,1,0,1,1,5
17352,2,3,0,1,32,16,1,18,10,22,2,1,2,1,1,0,5
17353,2,3,0,1,32,16,1,18,10,22,2,1,2,0,1,0,7
17354,2,3,0,1,57,12,1,26,10,10,2,1,1,1,1,0,5
17355,2,3,0,1,45,17,1,18,10,10,1,1,1,1,1,1,5
17356,2,3,0,1,45,17,1,18,10,10,1,1,1,1,1,1,3
17357,2,3,1,1,23,15,1,16,10,22,1,1,1,0,1,0,2
17358,2,3,0,1,25,14,1,14,0,0,1,1,2,1,1,1,1
17359,2,3,0,1,25,14,1,14,0,0,1,1,1,0,1,1,6
17360,2,3,0,1,27,15,1,16,10,22,1,1,1,1,1,0,2
17361,2,3,0,1,27,15,1,16,10,22,1,1,1,0,1,0,1
17362,2,3,0,1,27,15,1,16,10,22,1,1,1,0,1,0,3
17363,2,3,1,1,33,16,2,19,0,0,1,1,2,1,1,0,1
17364,2,3,0,1,40,14,1,15,10,22,2,1,1,1,1,0,4
17365,2,3,0,1,40,14,1,15,10,22,2,1,1,1,1,0,10
17366,2,3,0,1,35,14,1,16,10,22,1,1,1,1,1,0,6
17367,2,3,0,1,35,14,1,16,10,22,1,1,2,0,1,0,2
17368,2,3,0,1,35,14,1,16,10,22,1,1,1,1,1,0,2
17369,2,3,1,1,35,19,1,20,10,22,1,1,2,1,1,0,2
17370,2,3,1,1,35,19,1,20,10,22,1,1,1,1,1,0,1
17371,2,3,0,1,33,15,1,16,0,0,1,1,1,1,1,0,0
17372,2,3,0,1,33,15,1,16,0,0,1,1,1,1,1,0,3
17373,2,3,1,1,33,19,2,18,0,0,1,1,1,1,1,0,2
17374,2,3,1,1,33,19,2,18,0,0,1,1,1,1,1,0,0
17375,2,3,0,1,47,16,1,18,10,22,1,1,1,1,1,0,2
17376,2,3,0,1,47,14,1,15,0,0,1,1,2,1,1,0,3
17377,2,3,0,1,47,14,1,15,0,0,1,1,2,0,1,0,3
17378,2,3,0,1,50,12,1,14,10,22,2,1,1,1,1,0,7
17379,2,3,0,1,50,12,1,14,10,22,2,1,1,1,1,0,4
17380,2,3,1,1,35,21,1,22,0,0,1,1,2,1,1,0,3
17381,2,3,0,1,40,19,1,25,10,10,2,1,2,1,1,0,4
17382,2,3,0,1,40,19,1,25,10,10,2,1,1,0,1,0,2
17383,2,3,0,1,40,13,1,15,10,10,2,1,1,1,1,0,5
17384,2,3,0,1,40,13,1,15,10,10,2,1,1,0,1,0,7
17385,2,3,0,1,49,15,1,28,0,0,1,1,1,1,1,0,2
17386,2,3,0,1,49,15,1,28,0,0,1,1,1,1,1,0,2
17387,2,3,1,1,49,15,1,14,0,0,2,1,2,1,1,0,4
17388,2,3,0,1,40,15,1,16,10,10,2,1,2,1,1,0,4
17389,2,3,0,1,40,15,1,16,10,10,2,1,2,1,1,0,5
17390,2,3,0,1,40,15,1,16,10,10,2,1,1,1,1,0,7
17391,2,3,0,1,40,15,1,16,10,10,2,1,1,0,1,0,4
17392,2,3,0,1,40,15,1,16,10,10,2,1,2,1,1,0,4
17393,2,3,0,1,53,13,1,16,0,0,2,1,2,1,1,0,2
17394,2,3,0,1,60,15,1,16,10,22,1,1,1,0,1,2,5
17395,2,3,1,1,32,17,2,18,0,0,1,1,2,1,1,0,4
17396,2,3,1,1,32,17,2,18,0,0,1,1,2,1,1,0,4
17397,2,3,0,1,37,14,1,14,10,10,1,1,1,1,1,0,2
17398,2,3,0,1,37,14,1,14,10,10,1,1,2,1,1,0,3
17399,2,3,1,1,40,18,2,19,0,0,2,1,2,1,1,0,3
17400,2,3,1,1,40,18,2,19,0,0,2,1,2,0,2,0,2
17401,2,3,1,1,40,18,2,19,0,0,2,1,1,1,2,0,4
17402,2,3,0,1,30,14,1,17,10,22,1,1,2,1,1,0,5
17403,2,3,0,1,30,14,1,17,10,22,1,1,1,0,1,0,4
17404,2,3,0,1,50,15,1,24,10,10,2,1,1,1,1,0,4
17405,2,3,0,1,50,15,1,24,10,10,2,1,1,1,1,0,4
17406,2,3,0,1,62,17,1,19,10,22,1,1,2,1,1,0,3
17407,2,3,1,1,62,13,1,15,10,22,1,1,1,1,1,0,1
17408,2,3,0,1,33,17,1,19,10,22,2,1,2,1,1,0,4
17409,2,3,0,1,33,17,1,19,10,22,2,1,1,1,1,0,6
17410,2,3,0,1,25,17,1,17,0,0,1,1,1,1,1,1,6
17411,2,3,0,1,33,16,1,18,0,0,1,1,2,1,1,0,4
17412,2,3,0,1,40,14,1,14,10,22,1,1,1,1,1,0,4
17413,2,3,0,1,44,12,1,13,0,0,1,1,1,1,1,0,2
17414,2,3,0,1,32,13,1,13,0,0,1,1,2,1,1,0,3
17415,2,3,1,1,35,14,1,15,10,22,1,1,1,1,1,0,5
17416,2,3,1,1,35,14,1,15,10,22,1,1,2,1,1,0,4
17417,2,3,0,1,56,13,1,14,10,22,2,1,2,1,1,0,6
17418,2,3,0,1,50,16,1,18,10,22,1,1,1,0,1,0,3
17419,2,3,0,1,50,16,1,18,10,22,1,1,1,1,1,0,1
17420,2,3,0,1,50,12,1,15,10,22,2,1,1,1,1,0,3
17421,2,3,0,1,50,12,1,15,10,22,2,1,2,1,1,0,4
17422,2,3,0,1,40,11,1,12,0,0,2,1,2,1,1,0,6
17423,2,3,1,1,35,12,1,14,10,22,1,1,2,1,1,0,1
17424,2,3,1,1,55,13,1,15,10,22,1,1,2,1,1,0,1
17425,2,3,1,1,55,13,1,15,10,22,1,1,2,1,1,0,4
17426,2,3,1,1,55,12,1,15,10,22,1,1,2,0,1,0,4
17427,2,3,1,1,55,12,1,15,10,22,1,1,1,1,1,0,3
17428,2,3,1,1,55,12,1,15,10,22,1,1,2,0,1,0,4
17429,2,3,0,1,30,14,1,15,10,22,1,1,2,1,1,0,6
17430,2,3,0,1,30,14,1,15,10,22,1,1,2,1,1,0,1
17431,2,3,0,1,25,12,1,14,0,0,1,1,1,1,1,0,5
17432,2,3,1,1,34,12,2,15,10,22,1,1,2,1,1,0,4
17433,2,3,0,1,35,14,1,16,10,22,1,1,2,1,1,0,4
17434,2,3,0,1,25,14,1,16,10,22,1,1,1,1,1,0,2
17435,2,3,0,1,40,17,1,19,10,10,2,1,2,1,1,2,3
17436,2,3,0,1,40,17,1,19,10,10,2,1,2,1,1,2,6
17437,2,3,0,1,45,15,1,19,10,22,2,1,1,1,1,0,6
17438,2,3,0,1,45,15,1,19,10,22,2,1,1,0,1,0,3
17439,2,3,0,1,20,15,1,16,10,10,2,1,1,1,1,0,0
17440,2,3,0,1,20,15,1,16,10,10,2,1,2,1,1,0,4
17441,2,3,0,1,55,15,1,19,10,22,1,1,1,0,1,0,3
17442,2,3,0,1,55,15,1,19,10,22,1,1,1,1,1,0,3
17443,2,3,0,1,35,15,1,16,10,22,2,1,1,1,1,1,3
17444,2,3,0,1,35,15,1,16,10,22,2,1,1,0,1,1,2
17445,2,3,0,1,30,13,1,15,10,22,1,1,1,0,1,0,5
17446,2,3,0,1,30,17,1,19,10,22,1,1,1,1,1,0,2
17447,2,3,1,1,43,20,2,22,10,22,1,1,2,1,1,0,2
17448,2,3,1,1,43,20,2,22,10,22,1,1,2,0,1,0,4
17449,2,3,0,1,32,10,1,16,0,0,1,1,2,1,1,0,3
17450,2,3,0,1,32,10,1,16,0,0,1,1,1,1,1,0,0
17451,2,3,1,1,35,26,1,14,0,0,1,1,1,1,1,0,1
17452,2,3,0,1,45,17,1,20,10,22,2,1,1,1,1,0,5
17453,2,3,0,1,45,17,1,20,10,22,2,1,1,1,1,0,5
17454,2,3,0,1,34,17,1,18,10,22,2,1,1,1,1,0,7
17455,2,3,0,1,35,10,1,13,10,22,1,1,2,1,1,0,2
17456,2,3,0,1,35,10,1,13,10,22,1,1,2,1,1,0,6
17457,2,3,0,1,35,16,1,18,10,22,1,1,1,1,1,0,2
17458,2,3,0,1,57,14,1,27,10,22,2,1,2,1,1,0,2
17459,2,3,0,1,57,14,1,27,10,22,2,1,1,1,1,0,0
17460,2,3,0,1,40,14,1,24,10,22,1,1,1,1,1,0,3
17461,2,3,0,1,40,16,1,17,10,10,2,1,2,1,1,0,9
17462,2,3,0,1,37,17,1,19,10,10,2,1,1,1,1,0,1
17463,2,3,0,1,37,17,1,19,10,10,2,1,2,1,1,0,3
17464,2,3,0,1,30,18,1,19,0,0,1,1,2,1,1,0,4
17465,2,3,0,1,30,18,1,19,0,0,1,1,2,1,1,0,2
17466,1,3,0,1,35,18,2,17,10,22,1,1,2,1,1,0,2
17467,1,3,0,1,35,18,2,17,10,22,1,1,2,1,1,0,4
17468,1,3,0,1,68,13,1,16,0,0,1,1,1,1,1,0,3
17469,1,3,0,1,68,13,1,16,0,0,1,1,2,1,1,0,3
17470,1,3,1,1,45,23,1,25,10,22,2,1,2,1,1,0,5
17471,1,3,1,1,45,23,1,25,10,22,2,1,1,1,1,0,4
17472,1,3,0,1,30,18,1,19,10,10,2,1,1,1,1,2,4
17473,1,3,0,1,30,18,1,19,10,10,2,1,1,1,1,2,0
17474,1,3,0,1,30,18,1,19,10,10,2,1,2,1,1,2,5
17475,1,3,1,1,26,14,1,14,10,10,1,1,2,1,1,0,2
17476,1,3,1,1,26,14,1,14,10,10,1,1,2,0,1,0,5
17477,1,3,1,1,26,14,1,14,10,10,1,1,2,1,1,0,8
17478,1,3,0,1,40,21,2,19,10,22,1,1,2,1,1,0,2
17479,1,3,0,1,35,13,1,14,10,22,1,1,2,1,1,0,5
17480,1,3,0,1,35,13,1,14,10,22,1,1,1,1,1,0,2
17481,1,3,0,1,35,13,1,14,10,22,1,1,1,1,1,0,5
17482,1,3,0,1,45,19,1,20,10,10,1,1,1,1,1,2,2
17483,1,3,0,1,45,19,1,20,10,10,1,1,2,1,1,2,0
17484,1,3,0,1,45,20,1,21,10,10,1,1,2,1,1,2,1
17485,1,3,0,1,45,20,1,21,10,10,1,1,2,1,1,2,1
17486,1,3,0,1,38,17,1,20,10,22,1,1,1,1,1,0,3
17487,1,3,0,1,38,17,1,20,10,22,1,1,1,1,1,0,2
17488,1,3,0,1,46,15,1,20,10,10,1,1,2,1,1,0,4
17489,1,3,0,1,46,15,1,20,10,10,1,0,1,1,1,0,3
17490,1,3,0,1,46,15,1,17,10,10,1,1,2,1,1,0,3
17491,1,3,0,1,52,17,1,18,10,10,1,1,1,1,1,0,6
17492,1,3,0,1,52,17,1,18,10,10,1,1,2,1,1,0,3
17493,1,3,0,1,52,17,1,18,10,10,1,1,1,0,1,0,3
17494,1,3,0,1,40,16,1,17,0,0,1,1,1,1,1,0,5
17495,1,3,0,1,40,16,1,17,0,0,1,1,2,1,1,0,4
17496,1,3,0,1,30,17,1,18,10,22,1,1,1,0,2,0,4
17497,1,3,0,1,30,17,1,18,10,22,1,1,1,1,2,0,4
17498,1,3,0,1,30,17,1,18,10,22,1,0,1,1,1,0,1
17499,1,3,0,1,27,15,2,16,0,0,1,1,2,1,1,0,4
